sheet,address,formula,excel_value,evaluator_value,abs_diff,rel_diff,pass_1e6,note
Revenue,J100,=SUM(E100:H100),187.693245270224,187.69324527022385,1.4210854715202004e-13,7.571319199442944e-16,yes,
Revenue,K100,=J100/J104*K104,205.524103570895,205.52410357089514,1.4210854715202004e-13,6.914446757482144e-16,yes,
Revenue,C101,=C89*(1+C93-C97),58.784,58.784,0.0,0.0,yes,
Revenue,D101,=D89*(1+D93-D97),53.0953046953047,53.095304695304705,7.105427357601002e-15,1.338240245230073e-16,yes,
Revenue,E101,=E89*(1+E93-E97),67.592426,67.592426,0.0,0.0,yes,
Revenue,F101,=F89*(1+F93-F97),64.0762882882883,64.0762882882883,0.0,0.0,yes,
Revenue,G101,=G89*(1+G93-G97),64.07456,64.07456,0.0,0.0,yes,
Revenue,H101,=H89*(1+H93-H97),57.8738821178821,57.87388211788213,3.552713678800501e-14,6.1387167212388665e-16,yes,
Revenue,I101,=D101/D104*I104,229.565780055406,229.56578005540575,2.5579538487363607e-13,1.1142574682162973e-15,yes,
Revenue,J101,=SUM(E101:H101),253.61715640617,253.61715640617044,4.263256414560601e-13,1.680981079897037e-15,yes,
Revenue,K101,=J101/J104*K104,277.710786264757,277.7107862647567,3.410605131648481e-13,1.2281140309750025e-15,yes,
Revenue,C102,=C90*(1+C94-C98),21.82356,21.82356,0.0,0.0,yes,
Revenue,D102,=D90*(1+D94-D98),20.6292307692308,20.629230769230773,2.842170943040401e-14,1.3777396621494947e-15,yes,
Revenue,E102,=E90*(1+E94-E98),27.324066,27.324065999999995,3.552713678800501e-15,1.3002141331383482e-16,yes,
Revenue,F102,=F90*(1+F94-F98),26.1447407407407,26.144740740740737,3.552713678800501e-14,1.3588636100966916e-15,yes,
Revenue,G102,=G90*(1+G94-G98),25.9700364,25.970036399999998,3.552713678800501e-15,1.368004889974086e-16,yes,
Revenue,H102,=H90*(1+H94-H98),24.5487846153846,24.54878461538462,1.7763568394002505e-14,7.236027637339794e-16,yes,
Revenue,I102,=D102/D104*I104,89.1936769297838,89.1936769297838,0.0,0.0,yes,
Revenue,J102,=SUM(E102:H102),103.987627756125,103.98762775612535,3.552713678800501e-13,3.4164772824055792e-15,yes,
Revenue,K102,=J102/J104*K104,113.866452392957,113.86645239295726,2.5579538487363607e-13,2.246450815828326e-15,yes,
Revenue,C103,=C91*(1+C95-C99),25.119472,25.119472,0.0,0.0,yes,
Revenue,D103,=D91*(1+D95-D99),23.3314895104895,23.331489510489515,1.4210854715202004e-14,6.090847611256452e-16,yes,
Revenue,E103,=E91*(1+E95-E99),30.043508,30.043508,0.0,0.0,yes,
Revenue,F103,=F91*(1+F95-F99),28.3774054054054,28.377405405405394,7.105427357601002e-15,2.5039031074516566e-16,yes,
Revenue,G103,=G91*(1+G95-G99),29.64097696,29.640976959999996,3.552713678800501e-15,1.198581842830224e-16,yes,
Revenue,H103,=H91*(1+H95-H99),27.5311576223776,27.531157622377627,2.842170943040401e-14,1.0323470527553308e-15,yes,
Revenue,I103,=D103/D104*I104,100.87731146976,100.8773114697596,3.979039320256561e-13,3.944434345327847e-15,yes,
Revenue,J103,=SUM(E103:H103),115.593047987783,115.59304798778302,2.842170943040401e-14,2.458773250222443e-16,yes,
Revenue,K103,=J103/J104*K104,126.574387546622,126.57438754662242,4.121147867408581e-13,3.2559097833995816e-15,yes,
Revenue,C104,=C100+C101+C102+C103,150.4336,150.43359999999998,2.842170943040401e-14,1.8893192365538022e-16,yes,
Revenue,D104,=D100+D101+D102+D103,136.877503496504,136.87750349650352,4.831690603168681e-13,3.5299377032341096e-15,yes,
Revenue,E104,=E100+E101+E102+E103,174.387928,174.387928,0.0,0.0,yes,
Revenue,F104,=F100+F101+F102+F103,165.573461461461,165.57346146146145,4.547473508864641e-13,2.7464990275166183e-15,yes,
Revenue,G104,=G100+G101+G102+G103,167.9686668,167.9686668,0.0,0.0,yes,
Revenue,H104,=H100+H101+H102+H103,152.961021158841,152.9610211588412,1.9895196601282805e-13,1.3006710108598707e-15,yes,
Revenue,I104,=History!$B$44+C104+D104,591.811103496504,591.8111034965035,4.547473508864641e-13,7.683994913237556e-16,yes,
Revenue,J104,=SUM(E104:H104),660.891077420303,660.8910774203026,3.410605131648481e-13,5.160616095713241e-16,yes,
Revenue,K104,=J104*(1+Inputs!$E$93-J100/J104*K96-J101/J104*K97-J102/J104*K98-J103/J104*K99),723.675729775231,723.6757297752314,3.410605131648481e-13,4.712891411610268e-16,yes,
Revenue,C105,=C104/History!$B$51-1,0.126,0.1259999999999999,1.1102230246251565e-16,8.811293846231401e-16,yes,
Revenue,D105,=D104/History!$B$60-1,0.122867132867133,0.12286713286713313,1.3877787807814457e-16,1.1294955358665128e-15,yes,
Revenue,E105,=E104/History!$B$69-1,0.11644,0.1164400000000001,9.71445146547012e-17,8.342881712014868e-16,yes,
Revenue,F105,=F104/History!$B$78-1,0.116476476476476,0.1164764764764763,2.914335439641036e-16,2.5020807014449976e-15,yes,
Revenue,G105,=G104/C104-1,0.116563499111901,0.11656349911190067,3.3306690738754696e-16,2.857385973526778e-15,yes,
Revenue,H105,=H104/D104-1,0.117503002695754,0.11750300269575353,4.718447854656915e-16,4.015597683809162e-15,yes,
Revenue,I105,=I104/History!$B$30-1,0.110339781419331,0.1103397814193312,2.0816681711721685e-16,1.8865980559278743e-15,yes,
Revenue,J105,=J104/I104-1,0.116726390423675,0.1167263904236755,4.996003610813204e-16,4.280097750542511e-15,yes,
Revenue,K105,=K104/J104-1,0.095,0.09499999999999997,2.7755575615628914e-17,2.9216395384872543e-16,yes,
Revenue,C106,=Inputs!$E$104/100,0.04,0.04,0.0,0.0,yes,
Revenue,D106,=Inputs!$E$112/100,0.04,0.04,0.0,0.0,yes,
Revenue,E106,=Inputs!$E$120/100,0.035,0.035,0.0,0.0,yes,
Revenue,F106,=Inputs!$E$128/100,0.035,0.035,0.0,0.0,yes,
Revenue,G106,=Inputs!$E$136/100,0.035,0.035,0.0,0.0,yes,
Revenue,H106,=Inputs!$E$144/100,0.035,0.035,0.0,0.0,yes,
Revenue,K106,=Inputs!$E$94,0.035,0.035,0.0,0.0,yes,
Revenue,C107,=Inputs!$E$106/100,0.008,0.008,0.0,0.0,yes,
Revenue,D107,=Inputs!$E$114/100,0.007,0.006999999999999999,8.673617379884035e-19,1.2390881971262908e-16,yes,
Revenue,E107,=Inputs!$E$122/100,0.0118,0.0118,0.0,0.0,yes,
Revenue,F107,=Inputs!$E$130/100,0.0215,0.0215,0.0,0.0,yes,
Revenue,G107,=Inputs!$E$138/100,0.0299,0.029900000000000003,3.469446951953614e-18,1.1603501511550548e-16,yes,
Revenue,H107,=Inputs!$E$146/100,0.0186,0.018600000000000002,3.469446951953614e-18,1.865294060190115e-16,yes,
Revenue,K107,=Inputs!$E$96,0.0,0.0,0.0,0.0,yes,
Revenue,C108,=History!$B$53*(1+C106)*(1+C107),179.5667328,179.5667328,0.0,0.0,yes,
Revenue,D108,=History!$B$62*(1+D106)*(1+D107),175.4298728,175.42987279999997,2.842170943040401e-14,1.620117997965282e-16,yes,
Revenue,E108,=History!$B$71*(1+E106)*(1+E107),195.64033266,195.64033265999998,2.842170943040401e-14,1.452753072128415e-16,yes,
Revenue,F108,=History!$B$80*(1+F106)*(1+F107),194.249001825,194.249001825,0.0,0.0,yes,
Revenue,G108,=C108*(1+G106)*(1+G107),191.408530344595,191.4085303445952,1.9895196601282805e-13,1.039410133156826e-15,yes,
Revenue,H108,=D108*(1+H106)*(1+H107),184.947118829273,184.94711882927274,2.5579538487363607e-13,1.3830730994504651e-15,yes,
Revenue,I108,=I110/I104,181.519529539462,181.51952953946213,1.1368683772161603e-13,6.263063705048919e-16,yes,
Revenue,J108,=J110/J104,191.741320174395,191.74132017439513,1.1368683772161603e-13,5.92917779111013e-16,yes,
Revenue,K108,=K110/K104,198.452266380499,198.45226638049894,5.684341886080802e-14,2.8643370971546514e-16,yes,
Revenue,C109,=C108/History!$B$53-1,0.0483200000000001,0.04832000000000014,4.163336342344337e-17,8.616176205182792e-16,yes,
Revenue,D109,=D108/History!$B$62-1,0.0472799999999998,0.04727999999999977,3.469446951953614e-17,7.338085769783479e-16,yes,
Revenue,E109,=E108/History!$B$71-1,0.0472129999999999,0.04721299999999995,4.85722573273506e-17,1.0287898953116864e-15,yes,
Revenue,F109,=F108/History!$B$80-1,0.0572524999999999,0.05725249999999993,2.7755575615628914e-17,4.84792377898414e-16,yes,
Revenue,G109,=G108/C108-1,0.0659464999999999,0.06594649999999991,1.3877787807814457e-17,2.1044009625703376e-16,yes,
Revenue,H109,=H108/D108-1,0.0542509999999998,0.05425099999999983,2.7755575615628914e-17,5.116140829778069e-16,yes,
Revenue,I109,=I108/History!$B$33-1,0.0596923246936836,0.059692324693683574,2.7755575615628914e-17,4.649772941171094e-16,yes,
Revenue,J109,=J108/I108-1,0.0563123464503628,0.05631234645036254,2.636779683484747e-16,4.682418420992221e-15,yes,
Revenue,K109,=K108/J108-1,0.0349999999999999,0.03499999999999992,2.0816681711721685e-17,5.947623346206209e-16,yes,
Revenue,C110,=C104*C108,27012.8700553421,27012.87005534208,2.1827872842550278e-11,8.08054560579118e-16,yes,
Revenue,D110,=D104*D108,24012.4030275732,24012.403027573164,3.637978807091713e-11,1.5150415403715566e-15,yes,
Revenue,E110,=E104*E108,34117.3122458081,34117.31224580813,2.9103830456733704e-11,8.530516779002598e-16,yes,
Revenue,F110,=F104*F108,32162.479617599,32162.47961759899,1.0913936421275139e-11,3.393375309067631e-16,yes,
Revenue,G110,=G104*G108,32150.635656129,32150.635656128998,3.637978807091713e-12,1.1315417978052296e-16,yes,
Revenue,H110,=H104*H108,28289.7001565111,28289.700156511102,3.637978807091713e-12,1.285972911329851e-16,yes,
Revenue,I110,=History!$B$45+C110+D110,107425.273082915,107425.27308291524,2.473825588822365e-10,2.3028338842694534e-15,yes,
Revenue,J110,=SUM(E110:H110),126720.127676047,126720.12767604721,2.0372681319713593e-10,1.607691034828752e-15,yes,
Revenue,K110,=K104*J108*(1+K106)*(1+K107),143615.088698456,143615.08869845618,1.7462298274040222e-10,1.2159097231562646e-15,yes,
Revenue,C111,=C110/History!$B$52-1,0.179601312460353,0.17960131246035282,1.6653345369377348e-16,9.272396254372348e-16,yes,
Revenue,D111,=D110/History!$B$61-1,0.177078579782998,0.17707857978299812,1.1102230246251565e-16,6.269663027485793e-16,yes,
Revenue,E111,=E110/History!$B$70-1,0.168401104308497,0.16840110430849742,4.163336342344337e-16,2.472273777206019e-15,yes,
Revenue,F111,=F110/History!$B$79-1,0.182444103588198,0.18244410358819807,8.326672684688674e-17,4.563958232096742e-16,yes,
Revenue,G111,=G110/C110-1,0.190196953906083,0.1901969539060835,4.996003610813204e-16,2.6267526940942278e-15,yes,
Revenue,H111,=H110/D110-1,0.178128658095001,0.17812865809500056,4.440892098500626e-16,2.4930812065805685e-15,yes,
Revenue,I111,=I110/History!$B$31-1,0.176618544172128,0.17661854417212752,4.718447854656915e-16,2.671547247076408e-15,yes,
Revenue,J111,=J110/I110-1,0.179611873811476,0.17961187381147647,4.718447854656915e-16,2.627024458087595e-15,yes,
Revenue,K111,=K110/J110-1,0.133325,0.13332499999999992,8.326672684688674e-17,6.245394850694674e-16,yes,
Revenue,C112,=History!$B$55+Inputs!$E$26/10000,0.1793,0.1793,0.0,0.0,yes,
Revenue,D112,=History!$B$64+Inputs!$E$26/10000,0.1367,0.1367,0.0,0.0,yes,
Revenue,E112,=History!$B$73+Inputs!$E$49/10000,0.0932,0.0932,0.0,0.0,yes,
Revenue,F112,=History!$B$82+Inputs!$E$49/10000,0.1341,0.1341,0.0,0.0,yes,
Revenue,G112,=C112+Inputs!$E$49/10000,0.1808,0.1808,0.0,0.0,yes,
Revenue,H112,=D112+Inputs!$E$49/10000,0.1382,0.1382,0.0,0.0,yes,
Revenue,I112,=(History!$B$46+C110*C112+D110*D112)/I110,0.134157472270686,0.1341574722706861,1.1102230246251565e-16,8.275521339468053e-16,yes,
Revenue,J112,=(E110*E112+F110*F112+G110*G112+H110*H112)/J110,0.135852084605667,0.13585208460566706,5.551115123125783e-17,4.086146443198722e-16,yes,
Revenue,K112,=J112+Inputs!$E$72/10000,0.137852084605667,0.13785208460566706,5.551115123125783e-17,4.026863386944805e-16,yes,
Revenue,C113,=Inputs!$E$105/100,0.03,0.03,0.0,0.0,yes,
Revenue,D113,=Inputs!$E$113/100,-0.0043,-0.0043,0.0,0.0,yes,
Revenue,E113,=Inputs!$E$121/100,-0.005,-0.005,0.0,0.0,yes,
Revenue,F113,=Inputs!$E$129/100,0.0053,0.0053,0.0,0.0,yes,
Revenue,G113,=Inputs!$E$137/100,0.0125,0.0125,0.0,0.0,yes,
Revenue,H113,=Inputs!$E$145/100,0.0216,0.0216,0.0,0.0,yes,
Revenue,K113,=Inputs!$E$95,0.0,0.0,0.0,0.0,yes,
Revenue,C114,=(1+C113)/(1+C107)-1,0.0218253968253967,0.021825396825396748,4.85722573273506e-17,2.225492517544072e-15,yes,
Revenue,D114,=(1+D113)/(1+D107)-1,-0.0112214498510426,-0.011221449851042564,3.642919299551295e-17,3.24638914570636e-15,yes,
Revenue,E114,=(1+E113)/(1+E107)-1,-0.0166040719509785,-0.01660407195097846,3.8163916471489756e-17,2.298467302729359e-15,yes,
Revenue,F114,=(1+F113)/(1+F107)-1,-0.0158590308370044,-0.01585903083700435,4.85722573273506e-17,3.062750670363497e-15,yes,
Revenue,G114,=(1+G113)/(1+G107)-1,-0.0168948441596273,-0.016894844159627276,2.42861286636753e-17,1.4374875810758026e-15,yes,
Revenue,H114,=(1+H113)/(1+H107)-1,0.00294521892794042,0.0029452189279404184,1.734723475976807e-18,5.8899644420997e-16,yes,
Revenue,K114,=(1+K113)/(1+K107)-1,0.0,0.0,0.0,0.0,yes,
Revenue,C115,=C110*C112*(1+C114),4949.11689380012,4949.116893800118,1.8189894035458565e-12,3.675381775331573e-16,yes,
Revenue,D115,=D110*D112*(1+D114),3245.66113529852,3245.661135298524,4.092726157978177e-12,1.2609838141965313e-15,yes,
Revenue,E115,=E110*E112*(1+E114),3126.93697746864,3126.936977468641,9.094947017729282e-13,2.908580212285552e-16,yes,
Revenue,F115,=F110*F112*(1+F114),4244.58869883372,4244.588698833716,3.637978807091713e-12,8.570862962744342e-16,yes,
Revenue,G115,=G110*G112*(1+G114),5714.6279864171,5714.627986417101,9.094947017729282e-13,1.5915203998137313e-16,yes,
Revenue,H115,=H110*H112*(1+H114),3921.15129723251,3921.151297232514,4.092726157978177e-12,1.0437562459950876e-15,yes,
Revenue,I115,=History!$B$46+C115+D115,14480.7780290986,14480.778029098641,4.18367562815547e-11,2.8891235123889844e-15,yes,
Revenue,J115,=SUM(E115:H115),17007.304959952,17007.304959951973,2.9103830456733704e-11,1.7112546946894895e-15,yes,
Revenue,K115,=K110*K112*(1+K114),19797.63935791,19797.63935790996,4.001776687800884e-11,2.021340330256094e-15,yes,
Revenue,C116,=C115/C110,0.183213293650794,0.18321329365079364,3.608224830031759e-16,1.969412130600667e-15,yes,
Revenue,D116,=D115/D110,0.135166027805362,0.13516602780536247,4.718447854656915e-16,3.4908533832564988e-15,yes,
Revenue,E116,=E115/E110,0.0916525004941688,0.09165250049416881,1.3877787807814457e-17,1.5141744887470256e-16,yes,
Revenue,F116,=F115/F110,0.131973303964758,0.1319733039647577,3.0531133177191805e-16,2.313432509452427e-15,yes,
Revenue,G116,=G115/G110,0.177745412175939,0.17774541217593937,3.608224830031759e-16,2.0299960408880745e-15,yes,
Revenue,H116,=H115/H110,0.138607029255841,0.13860702925584134,3.3306690738754696e-16,2.402958271133356e-15,yes,
Revenue,I116,=I115/I110,0.134798615014195,0.13479861501419485,1.3877787807814457e-16,1.0295200589674497e-15,yes,
Revenue,J116,=J115/J110,0.134211551644188,0.13421155164418852,5.273559366969494e-16,3.92928872542235e-15,yes,
Revenue,K116,=K115/K110,0.137852084605667,0.13785208460566706,5.551115123125783e-17,4.026863386944805e-16,yes,
Revenue,C117,=I117*C115/(C115+D115),27.6628513979475,27.662851397947477,2.1316282072803006e-14,7.70574289907967e-16,yes,
Revenue,D117,=I117*D115/(C115+D115),18.1414671749482,18.141467174948225,2.4868995751603507e-14,1.3708370724251789e-15,yes,
Revenue,E117,=J117*E115/SUM(E115:H115),75.9937657431948,75.99376574319477,2.842170943040401e-14,3.74000540076528e-16,yes,
Revenue,F117,=J117*F115/SUM(E115:H115),103.155989896703,103.15598989670275,2.5579538487363607e-13,2.4796949273598275e-15,yes,
Revenue,G117,=J117*G115/SUM(E115:H115),138.882268379085,138.88226837908545,4.547473508864641e-13,3.2743370064003465e-15,yes,
Revenue,H117,=J117*H115/SUM(E115:H115),95.2955097185039,95.29550971850387,2.842170943040401e-14,2.9824814951260244e-16,yes,
Revenue,I117,=Inputs!$E$41-History!$B$43*I115/History!$B$32,45.8043185728957,45.8043185728957,0.0,0.0,yes,
Revenue,J117,=Inputs!$E$64-History!$B$43*J115/History!$B$32,413.327533737487,413.3275337374868,1.7053025658242404e-13,4.1257899042053995e-16,yes,
Revenue,K117,=Inputs!$E$87-History!$B$43*K115/History!$B$32,1076.59213525897,1076.5921352589723,2.2737367544323206e-12,2.1119760027648514e-15,yes,
Revenue,C118,=C115+C117,4976.77974519807,4976.779745198066,3.637978807091713e-12,7.309905186384587e-16,yes,
Revenue,D118,=D115+D117,3263.80260247347,3263.8026024734722,2.2737367544323206e-12,6.966526568454751e-16,yes,
Revenue,E118,=E115+E117,3202.93074321184,3202.9307432118358,4.092726157978177e-12,1.2778066358918729e-15,yes,
Revenue,F118,=F115+F117,4347.74468873042,4347.744688730419,1.8189894035458565e-12,4.1837539546900517e-16,yes,
Revenue,G118,=G115+G117,5853.51025479619,5853.510254796187,2.7284841053187847e-12,4.66127842363161e-16,yes,
Revenue,H118,=H115+H117,4016.44680695102,4016.446806951018,1.8189894035458565e-12,4.528852219324409e-16,yes,
Revenue,I118,=I115+I117,14526.5823476715,14526.582347671538,3.8198777474462986e-11,2.629577732754591e-15,yes,
Revenue,J118,=J115+J117,17420.6324936895,17420.63249368946,4.001776687800884e-11,2.2971477581256017e-15,yes,
Revenue,K118,=K115+K117,20874.2314931689,20874.231493168933,3.2741809263825417e-11,1.5685276497264168e-15,yes,
Revenue,C119,=C118/History!$B$54-1,0.215330829108197,0.2153308291081968,2.220446049250313e-16,1.031178888060942e-15,yes,
Revenue,D119,=D118/History!$B$63-1,0.174874946894698,0.1748749468946984,3.885780586188048e-16,2.2220338906109203e-15,yes,
Revenue,E119,=E118/History!$B$72-1,0.196015960870738,0.1960159608707377,3.0531133177191805e-16,1.5575840376246426e-15,yes,
Revenue,F119,=F118/History!$B$81-1,0.205029015723508,0.2050290157235084,3.885780586188048e-16,1.895234473265097e-15,yes,
Revenue,G119,=G118/C118-1,0.176164217523199,0.17616421752319855,4.440892098500626e-16,2.5208820275410394e-15,yes,
Revenue,H119,=H118/D118-1,0.230603469678943,0.23060346967894274,2.498001805406602e-16,1.0832455421787183e-15,yes,
Revenue,I119,=I118/History!$B$32-1,0.186715329439714,0.18671532943971392,8.326672684688674e-17,4.459554932996094e-16,yes,
Revenue,J119,=J118/I118-1,0.199224433989583,0.19922443398958256,4.440892098500626e-16,2.2290900817581592e-15,yes,
Revenue,K119,=K118/J118-1,0.198247623944224,0.19824762394422368,3.0531133177191805e-16,1.5400503960532506e-15,yes,
Revenue,E120,=History!$B$99-Costs!$D$82,-0.184351226663,-0.1843512266629996,3.885780586188048e-16,2.1078137946385245e-15,yes,
Revenue,F120,=History!$B$100-Costs!$D$82,-0.0283512266629996,-0.028351226662999607,6.938893903907228e-18,2.4474757252612937e-16,yes,
Revenue,G120,=Inputs!$E$107/100-Costs!$D$82,0.123648773337,0.12364877333700042,4.163336342344337e-16,3.367066433402707e-15,yes,
Revenue,H120,=Inputs!$E$115/100-Costs!$D$82,-0.0103512266629996,-0.01035122666299959,8.673617379884035e-18,8.379313546372075e-16,yes,
Revenue,E121,=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118),0.0018095723642487,0.0018095723642486984,1.5178830414797062e-18,8.388075942516409e-16,yes,
Revenue,F121,=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118),0.0018095723642487,0.0018095723642486984,1.5178830414797062e-18,8.388075942516409e-16,yes,
Revenue,G121,=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118),0.0018095723642487,0.0018095723642486984,1.5178830414797062e-18,8.388075942516409e-16,yes,
Revenue,H121,=-(E120*E118+F120*F118+G120*G118+H120*H118)/SUM(E118:H118),0.0018095723642487,0.0018095723642486984,1.5178830414797062e-18,8.388075942516409e-16,yes,
Revenue,C122,=Inputs!$E$107/100,0.502,0.502,0.0,0.0,yes,
Revenue,D122,=Inputs!$E$115/100,0.368,0.368,0.0,0.0,yes,
Revenue,E122,=Costs!$E$82+E120+E121,0.197458345701249,0.1974583457012491,8.326672684688674e-17,4.216926185174659e-16,yes,
Revenue,F122,=Costs!$E$82+F120+F121,0.353458345701249,0.3534583457012491,1.1102230246251565e-16,3.1410293125842383e-16,yes,
Revenue,G122,=Costs!$E$82+G120+G121,0.505458345701249,0.5054583457012491,1.1102230246251565e-16,2.1964678871507904e-16,yes,
Revenue,H122,=Costs!$E$82+H120+H121,0.371458345701249,0.37145834570124914,1.1102230246251565e-16,2.9888224008784817e-16,yes,
Revenue,I122,=Costs!$D$82,0.378351226663,0.3783512266629996,3.885780586188048e-16,1.0270299955044521e-15,yes,
Revenue,J122,=Costs!$E$82,0.38,0.38,0.0,0.0,yes,
Revenue,K122,=Costs!$F$82,0.38,0.38,0.0,0.0,yes,
Revenue,C123,=C118*C122,2498.34343208943,2498.343432089429,9.094947017729282e-13,3.6403910290759906e-16,yes,
Revenue,D123,=D118*D122,1201.07935771024,1201.0793577102377,2.2737367544323206e-12,1.893077871862701e-15,yes,
Revenue,E123,=E118*E122,632.445405950281,632.4454059502814,3.410605131648481e-13,5.392726549296177e-16,yes,
Revenue,F123,=F118*F122,1536.74664521005,1536.7466452100462,3.865352482534945e-12,2.5152828506787533e-15,yes,
Revenue,G123,=G118*G122,2958.70560993458,2958.705609934578,1.8189894035458565e-12,6.147922920881866e-16,yes,
Revenue,H123,=H118*H122,1491.94268650709,1491.9426865070895,4.547473508864641e-13,3.048021582860603e-16,yes,
Revenue,I123,=Costs!$D$81,5496.1502504626,5496.150250462602,2.7284841053187847e-12,4.964355013928399e-16,yes,
Revenue,J123,=Costs!$E$81,6619.84034760199,6619.840347601995,4.547473508864641e-12,6.869460999179446e-16,yes,
Revenue,K123,=Costs!$F$81,7932.2079674042,7932.207967404194,5.4569682106375694e-12,6.879507235642174e-16,yes,
Revenue,C124,=C104/I104,0.254191918859273,0.2541919188592729,1.1102230246251565e-16,4.367656649383113e-16,yes,
Revenue,D124,=D104/I104,0.231285798268758,0.23128579826875825,2.498001805406602e-16,1.0800498016328175e-15,yes,
Revenue,E124,=E104/J104,0.263867880741709,0.263867880741709,0.0,0.0,yes,
Revenue,F124,=F104/J104,0.2505306352565,0.2505306352565005,4.996003610813204e-16,1.9941687393632126e-15,yes,
Revenue,G124,=G104/J104,0.254154841151196,0.2541548411511963,2.7755575615628914e-16,1.092073457657144e-15,yes,
Revenue,H124,=H104/J104,0.231446642850594,0.23144664285059421,2.220446049250313e-16,9.593770822952389e-16,yes,
Revenue,C125,=History!$B$97,0.251023295047981,0.2510232950479808,1.6653345369377348e-16,6.63418324032206e-16,yes,
Revenue,D125,=History!$B$98,0.224994004407846,0.2249940044078461,8.326672684688674e-17,3.700842032036967e-16,yes,
Revenue,E125,=History!$B$95,0.269486182357886,0.269486182357886,0.0,0.0,yes,
Revenue,F125,=History!$B$96,0.254496518186287,0.254496518186287,0.0,0.0,yes,
Revenue,G125,=History!$B$97,0.251023295047981,0.2510232950479808,1.6653345369377348e-16,6.63418324032206e-16,yes,
Revenue,H125,=History!$B$98,0.224994004407846,0.2249940044078461,8.326672684688674e-17,3.700842032036967e-16,yes,
Costs,C6,=History!$B$32,12241.0,12241.0,0.0,0.0,yes,
Costs,D6,=Revenue!$I$36,13933.3489609138,13933.34896091384,4.001776687800884e-11,2.872085310593141e-15,yes,
Costs,E6,=Revenue!$J$36,14180.9741306969,14180.974130696897,3.637978807091713e-12,2.565394149628091e-16,yes,
Costs,F6,=Revenue!$K$36,14967.5726760178,14967.572676017831,3.092281986027956e-11,2.0659876206798998e-15,yes,
