quarter,vintage_date,point,sd,n_train,actual,target,pool,scheme,window,prior_basis
2025Q2,2025-05-01,3014.743835886771,127.06831607045515,8,3096.0,revenue_musd,parsimonious,equal,W2,full_sample
2025Q3,2025-08-06,4145.921601474904,152.91132594802528,9,4095.0,revenue_musd,parsimonious,equal,W2,full_sample
2025Q4,2025-11-06,2726.2309002902366,98.97155287628148,10,2778.0,revenue_musd,parsimonious,equal,W2,full_sample
2026Q1,2026-02-12,2577.5336986537523,113.39537314859805,11,2678.0,revenue_musd,parsimonious,equal,W2,full_sample
2026Q2,2026-05-07,3589.9931856702224,147.35549617813183,12,3608.0,revenue_musd,parsimonious,equal,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2024Q2,2024-05-08,2835.95872098417,99.21366435716656,4,2748.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2024Q3,2024-08-06,3776.7837778905514,104.47229109672554,5,3732.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2024Q4,2024-11-07,2469.369055914449,54.74186823284696,6,2480.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2025Q1,2025-02-13,2324.9542886276595,65.57475320368466,7,2272.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2025Q2,2025-05-01,3059.06366307636,98.24517130424455,8,3096.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2025Q3,2025-08-06,4161.9131390242255,99.44802151692271,9,4095.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2025Q4,2025-11-06,2749.4803568498255,63.170532447758,10,2778.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2026Q1,2026-02-12,2645.9633748375163,83.90962520095403,11,2678.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2026Q2,2026-05-07,3641.3613183493953,97.55420956739108,12,3608.0,revenue_musd,parsimonious,inv_mse,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2024Q2,2024-05-08,2824.5304796941523,116.43758495587788,4,2748.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2024Q3,2024-08-06,3784.150678611444,119.35746036248077,5,3732.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2024Q4,2024-11-07,2469.8535092371444,67.72865334212995,6,2480.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2025Q1,2025-02-13,2314.5278965654684,54.061276374468605,7,2272.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2025Q2,2025-05-01,3079.8372146234105,76.74516126925957,8,3096.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2025Q3,2025-08-06,4156.87322899791,80.16149952407913,9,4095.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2025Q4,2025-11-06,2753.7096027290286,53.53293561061366,10,2778.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2026Q1,2026-02-12,2658.424972058096,75.46578178778765,11,2678.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2026Q2,2026-05-07,3641.3874443717164,95.37663412415925,12,3608.0,revenue_musd,parsimonious,stack_ls,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2024Q2,2024-05-08,2832.201702991742,120.99901158082334,4,2748.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2024Q3,2024-08-06,3797.756751958184,134.4268614726752,5,3732.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2024Q4,2024-11-07,2465.509732400373,81.06157967481637,6,2480.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2025Q1,2025-02-13,2332.822907881538,79.28448288538578,7,2272.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2025Q2,2025-05-01,3047.2905252550904,109.89711257558484,8,3096.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2025Q3,2025-08-06,4151.397415236405,122.20415026060594,9,4095.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2025Q4,2025-11-06,2739.9702515096324,80.74243932930354,10,2778.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2026Q1,2026-02-12,2617.9793353559235,104.4636155052081,11,2678.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2026Q2,2026-05-07,3615.6903150209682,126.74981164580721,12,3608.0,revenue_musd,parsimonious,stack_shrunk,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2024Q2,2024-05-08,2784.480457217335,54.576943575808166,4,2748.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2024Q3,2024-08-06,3791.9963488713033,63.37719146426831,5,3732.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2024Q4,2024-11-07,2475.772965861706,38.649665445422414,6,2480.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2025Q1,2025-02-13,2307.324163200234,36.28528073313542,7,2272.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2025Q2,2025-05-01,3095.992078387876,48.25896719305632,8,3096.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2025Q3,2025-08-06,4162.653591685162,63.8504132577793,9,4095.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2025Q4,2025-11-06,2757.998506086578,42.252363768771644,10,2778.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2026Q1,2026-02-12,2675.9710868995985,40.997949332049664,11,2678.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2026Q2,2026-05-07,3660.2405041765096,56.05861000442225,12,3608.0,revenue_musd,parsimonious,bma_logscore,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2024Q2,2024-05-08,2827.1820732273836,91.79864394808602,4,2748.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2024Q3,2024-08-06,3778.3249031360738,92.57500955372583,5,3732.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2024Q4,2024-11-07,2472.4860509795594,45.33982504191108,6,2480.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2025Q1,2025-02-13,2318.6125363768506,53.284743274433254,7,2272.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2025Q2,2025-05-01,3073.557237734276,81.2225732985377,8,3096.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2025Q3,2025-08-06,4165.25098564741,76.7499452033947,9,4095.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2025Q4,2025-11-06,2755.4938511535706,48.31435892832126,10,2778.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2026Q1,2026-02-12,2663.9943555616164,60.93782801016621,11,2678.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2026Q2,2026-05-07,3655.9732533287815,66.0659144819485,12,3608.0,revenue_musd,parsimonious,top3_inv_mse,W2,full_sample
2024Q1,2024-02-13,2100.5782004448574,81.30436969121284,3,2142.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2024Q2,2024-05-08,2895.018422068231,98.714609537445,4,2748.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2024Q3,2024-08-06,3752.2462562435703,127.94444458450296,5,3732.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2024Q4,2024-11-07,2475.774834437086,37.479202069381046,6,2480.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2025Q1,2025-02-13,2306.622516556291,34.91851124476494,7,2272.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2025Q2,2025-05-01,3096.0000000000005,46.86840175964006,8,3096.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2025Q3,2025-08-06,4162.172185430464,63.00851362388697,9,4095.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2025Q4,2025-11-06,2757.695364238411,41.74702011040787,10,2778.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2026Q1,2026-02-12,2675.682119205298,40.50547304392734,11,2678.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2026Q2,2026-05-07,3659.8410596026497,55.404037841693714,12,3608.0,revenue_musd,parsimonious,top1_trailing,W2,full_sample
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,equal,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,equal,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,equal,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,equal,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,equal,W1,PIT
2024Q2,2024-05-08,13.141854231941524,6.356028122199891,4,10.6280193236715,revenue_yoy,all,equal,W1,PIT
2024Q3,2024-08-06,11.424175271582442,5.537267285913445,5,9.861642625846343,revenue_yoy,all,equal,W1,PIT
2024Q4,2024-11-07,10.029510062970843,5.674863277269373,6,11.812443642921554,revenue_yoy,all,equal,W1,PIT
2025Q1,2025-02-13,7.701086309944231,8.128712461053556,7,6.069094304388423,revenue_yoy,all,equal,W1,PIT
2025Q2,2025-05-01,7.916073154598459,6.041348764728361,8,12.66375545851528,revenue_yoy,all,equal,W1,PIT
2025Q3,2025-08-06,9.449798713776927,5.368104596296468,9,9.7266881028939,revenue_yoy,all,equal,W1,PIT
2025Q4,2025-11-06,12.078420378838493,5.461005166087339,10,12.01612903225806,revenue_yoy,all,equal,W1,PIT
2026Q1,2026-02-12,17.82775685667309,8.841453179798853,11,17.869718309859152,revenue_yoy,all,equal,W1,PIT
2026Q2,2026-05-07,19.585691171095547,10.428384728178203,12,16.53746770025839,revenue_yoy,all,equal,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,inv_mse,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,inv_mse,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,inv_mse,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,inv_mse,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,inv_mse,W1,PIT
2024Q2,2024-05-08,14.364573329919981,4.008188187207288,4,10.6280193236715,revenue_yoy,all,inv_mse,W1,PIT
2024Q3,2024-08-06,11.67727470044635,3.5555144170432977,5,9.861642625846343,revenue_yoy,all,inv_mse,W1,PIT
2024Q4,2024-11-07,11.724801027023062,3.8155814065972007,6,11.812443642921554,revenue_yoy,all,inv_mse,W1,PIT
2025Q1,2025-02-13,11.509470955957518,4.885147775601325,7,6.069094304388423,revenue_yoy,all,inv_mse,W1,PIT
2025Q2,2025-05-01,10.005848353515512,4.514619414128311,8,12.66375545851528,revenue_yoy,all,inv_mse,W1,PIT
2025Q3,2025-08-06,10.10431898659127,4.129603139649846,9,9.7266881028939,revenue_yoy,all,inv_mse,W1,PIT
2025Q4,2025-11-06,11.97007248958434,4.210744639194683,10,12.01612903225806,revenue_yoy,all,inv_mse,W1,PIT
2026Q1,2026-02-12,15.512516662364705,6.541964011577494,11,17.869718309859152,revenue_yoy,all,inv_mse,W1,PIT
2026Q2,2026-05-07,16.149348440942518,8.09248062700087,12,16.53746770025839,revenue_yoy,all,inv_mse,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,stack_ls,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,stack_ls,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,stack_ls,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,stack_ls,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,stack_ls,W1,PIT
2024Q2,2024-05-08,17.110543095157155,2.0227210050972992,4,10.6280193236715,revenue_yoy,all,stack_ls,W1,PIT
2024Q3,2024-08-06,10.12230662882252,3.3704272323191584,5,9.861642625846343,revenue_yoy,all,stack_ls,W1,PIT
2024Q4,2024-11-07,7.9519877071131315,4.338402591298192,6,11.812443642921554,revenue_yoy,all,stack_ls,W1,PIT
2025Q1,2025-02-13,7.808575452092951,6.687728918439508,7,6.069094304388423,revenue_yoy,all,stack_ls,W1,PIT
2025Q2,2025-05-01,8.380629840662145,4.75001487692483,8,12.66375545851528,revenue_yoy,all,stack_ls,W1,PIT
2025Q3,2025-08-06,10.083736074366483,4.712415355865323,9,9.7266881028939,revenue_yoy,all,stack_ls,W1,PIT
2025Q4,2025-11-06,9.751179771158881,3.7827754174990273,10,12.01612903225806,revenue_yoy,all,stack_ls,W1,PIT
2026Q1,2026-02-12,10.926530334770991,4.501346315688147,11,17.869718309859152,revenue_yoy,all,stack_ls,W1,PIT
2026Q2,2026-05-07,18.95454487490798,4.891241713618981,12,16.53746770025839,revenue_yoy,all,stack_ls,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,stack_shrunk,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,stack_shrunk,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,stack_shrunk,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,stack_shrunk,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,stack_shrunk,W1,PIT
2024Q2,2024-05-08,15.12619866354934,5.1169199427567555,4,10.6280193236715,revenue_yoy,all,stack_shrunk,W1,PIT
2024Q3,2024-08-06,10.773240950202482,4.62971595810729,5,9.861642625846343,revenue_yoy,all,stack_shrunk,W1,PIT
2024Q4,2024-11-07,8.990748885041988,5.156736362731164,6,11.812443642921554,revenue_yoy,all,stack_shrunk,W1,PIT
2025Q1,2025-02-13,7.754830881018593,7.4433682334968285,7,6.069094304388423,revenue_yoy,all,stack_shrunk,W1,PIT
2025Q2,2025-05-01,8.148351497630305,5.439137922749126,8,12.66375545851528,revenue_yoy,all,stack_shrunk,W1,PIT
2025Q3,2025-08-06,9.766767394071707,5.060846951427706,9,9.7266881028939,revenue_yoy,all,stack_shrunk,W1,PIT
2025Q4,2025-11-06,10.914800074998688,4.839421024579492,10,12.01612903225806,revenue_yoy,all,stack_shrunk,W1,PIT
2026Q1,2026-02-12,14.37714359572204,7.818148014000406,11,17.869718309859152,revenue_yoy,all,stack_shrunk,W1,PIT
2026Q2,2026-05-07,19.270118023001768,8.150908733495376,12,16.53746770025839,revenue_yoy,all,stack_shrunk,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,bma_logscore,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,bma_logscore,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,bma_logscore,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,bma_logscore,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,bma_logscore,W1,PIT
2024Q2,2024-05-08,13.300064459287773,3.3527308851730795,4,10.6280193236715,revenue_yoy,all,bma_logscore,W1,PIT
2024Q3,2024-08-06,12.320011061589828,3.071092481743182,5,9.861642625846343,revenue_yoy,all,bma_logscore,W1,PIT
2024Q4,2024-11-07,12.677029791319292,2.954770303759313,6,11.812443642921554,revenue_yoy,all,bma_logscore,W1,PIT
2025Q1,2025-02-13,12.754916734358272,2.810227996132114,7,6.069094304388423,revenue_yoy,all,bma_logscore,W1,PIT
2025Q2,2025-05-01,11.264158941536692,3.2893379269217258,8,12.66375545851528,revenue_yoy,all,bma_logscore,W1,PIT
2025Q3,2025-08-06,9.794825853406582,3.188034946346382,9,9.7266881028939,revenue_yoy,all,bma_logscore,W1,PIT
2025Q4,2025-11-06,12.361131580547429,3.4327521044068527,10,12.01612903225806,revenue_yoy,all,bma_logscore,W1,PIT
2026Q1,2026-02-12,14.3887936336676,4.830943003884556,11,17.869718309859152,revenue_yoy,all,bma_logscore,W1,PIT
2026Q2,2026-05-07,13.504106041273204,6.442910524764778,12,16.53746770025839,revenue_yoy,all,bma_logscore,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,top3_inv_mse,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,top3_inv_mse,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,top3_inv_mse,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,top3_inv_mse,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,top3_inv_mse,W1,PIT
2024Q2,2024-05-08,15.015871732037784,3.573281084639566,4,10.6280193236715,revenue_yoy,all,top3_inv_mse,W1,PIT
2024Q3,2024-08-06,11.661116350837194,3.0965306769971743,5,9.861642625846343,revenue_yoy,all,top3_inv_mse,W1,PIT
2024Q4,2024-11-07,12.706047207119445,2.9272525195842074,6,11.812443642921554,revenue_yoy,all,top3_inv_mse,W1,PIT
2025Q1,2025-02-13,12.757011233040714,2.7895874379130494,7,6.069094304388423,revenue_yoy,all,top3_inv_mse,W1,PIT
2025Q2,2025-05-01,11.236322079850936,3.269890102000148,8,12.66375545851528,revenue_yoy,all,top3_inv_mse,W1,PIT
2025Q3,2025-08-06,9.7489437100702,3.15491252477338,9,9.7266881028939,revenue_yoy,all,top3_inv_mse,W1,PIT
2025Q4,2025-11-06,11.648881711702307,3.2464310084475305,10,12.01612903225806,revenue_yoy,all,top3_inv_mse,W1,PIT
2026Q1,2026-02-12,12.553996934751819,3.983697879812118,11,17.869718309859152,revenue_yoy,all,top3_inv_mse,W1,PIT
2026Q2,2026-05-07,11.07352380405521,5.307526547350498,12,16.53746770025839,revenue_yoy,all,top3_inv_mse,W1,PIT
2023Q1,2023-02-14,29.054571155835696,8.61206863504379,0,20.477137176938378,revenue_yoy,all,top1_trailing,W1,PIT
2023Q2,2023-05-09,24.229534844601627,7.823321822955361,0,18.060836501901136,revenue_yoy,all,top1_trailing,W1,PIT
2023Q3,2023-08-03,19.02651925609204,6.537085965944089,1,17.787794729542306,revenue_yoy,all,top1_trailing,W1,PIT
2023Q4,2023-11-01,19.65630541715609,6.706624830154415,2,16.61409043112514,revenue_yoy,all,top1_trailing,W1,PIT
2024Q1,2024-02-13,18.3919961401463,6.0870911652089585,3,17.821782178217816,revenue_yoy,all,top1_trailing,W1,PIT
2024Q2,2024-05-08,17.821782178217816,1.8865796026874015,4,10.6280193236715,revenue_yoy,all,top1_trailing,W1,PIT
2024Q3,2024-08-06,10.6280193236715,2.9502335975907372,5,9.861642625846343,revenue_yoy,all,top1_trailing,W1,PIT
2024Q4,2024-11-07,12.706047207119443,2.9272525195842074,6,11.812443642921554,revenue_yoy,all,top1_trailing,W1,PIT
2025Q1,2025-02-13,12.757011233040714,2.7895874379130494,7,6.069094304388423,revenue_yoy,all,top1_trailing,W1,PIT
