id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16528765,Waterfront #41Design - CozyCityCenter Flat,10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63176,22.94171,Entire home/apt,52,1,833,2026-06-23,7.22,26,347,81,00003560331
16530054,Waterfront #42Design - CozyCityCenter Flat,10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63179,22.94161,Entire home/apt,49,1,804,2026-06-24,6.97,26,328,85,00003603252
16554157,East Coast/Ανατολική Ακτή* με φυσικό αέριο,108992327,1462893032461795562,Katerina,,Kalamaria,40.56723,22.96061,Entire home/apt,126,1,135,2025-10-08,1.17,3,122,2,00000422420
16745492,Single room,43087202,1465639743671856801,Dimitra,,Ampelokipon – Menemeni,40.64946,22.93312,Private room,19,14,14,2025-05-19,0.14,2,360,0,00001777918
16821459,"Unique, designer penthouse with side seaview",38521725,1462678694160161036,Natalia,,Thessaloniki,40.62829,22.94672,Entire home/apt,79,2,193,2026-06-08,1.74,1,258,9,00000340976
16886628,Urban Living 301,112627287,1467359485829922037,Urban Living,,Thessaloniki,40.63844,22.94716,Entire home/apt,69,3,51,2025-10-27,0.45,9,64,1,00001290756
16951710,Central studio. Amazing harbor view. Free wi-fi,41049210,1465610880280144082,Kostas,,Thessaloniki,40.63773,22.94768,Entire home/apt,36,5,178,2026-01-08,1.56,1,180,6,00000018802
17088293,City Centre Landmark House,113832848,1468174889539701489,Katerina,,Thessaloniki,40.63181,22.94632,Entire home/apt,101,2,127,2026-06-13,1.12,1,355,7,00000217385
17105814,m&m Βallerinas home Τhessaloniki,114838593,1468181765920757894,George,,Thessaloniki,40.61513,22.95492,Entire home/apt,109,1,270,2026-05-04,2.37,4,365,6,00002397719
17131458,Sweet house of colours near city centre,115150030,1468183922778583569,Anastasia,,Thessaloniki,40.64301,22.94989,Entire home/apt,40,2,116,2026-06-20,1.03,1,62,13,00000487647
17309553,New elegant Studio in the center of Thessaloniki,116807177,1467939792338056512,Ioannis,,Thessaloniki,40.61352,22.95829,Entire home/apt,46,1,258,2026-06-12,2.31,3,282,19,00002616029
17364551,midtown arc studio,85343189,1467029109505254471,Stelios,,Thessaloniki,40.63422,22.94579,Entire home/apt,61,2,279,2026-06-02,2.45,1,15,18,00000102250
17457292,Mazi Rooms 1.4,59687021,1462743344155481697,Pau,,Thessaloniki,40.63812,22.94275,Entire home/apt,79,1,252,2026-05-31,2.22,14,259,8,00002294700
17504339,120 sqm  4 bd Aristotelous  Loft apartment,9531550,1462816531907213610,Katerina,,Thessaloniki,40.63363,22.94161,Entire home/apt,115,1,383,2026-05-29,3.39,12,322,55,00000439921
17620629,AiR Waterfront Nikis Apartment,988264,1462535150606089249,Architecture In Residence,,Thessaloniki,40.63011,22.94362,Entire home/apt,170,1,257,2026-06-12,2.28,3,330,33,00001715183
17636290,Modern Aristotelous Studio with a Magic Balcony,93145510,1467125079059063146,Vasilis,,Thessaloniki,40.63413,22.94183,Entire home/apt,69,1,496,2026-06-14,4.42,7,228,47,00002760065
17647450,Luxury Apt PHILOXENIA in the Heart of Thessaloniki,120058200,1468222478499020455,Nikos,,Thessaloniki,40.6307,22.943,Entire home/apt,123,2,17,2026-03-09,0.15,1,355,2,00003559536
17661723,Big apartmnent in central area,52271945,1462722473382615319,Thalia,,Thessaloniki,40.60802,22.95288,Entire home/apt,88,10,1,2018-07-31,0.01,3,365,0,00002397357
17731226,Luxurious 2bd apartment at the Aristotelous Square,16478745,1462598057041253391,Ioanna,,Thessaloniki,40.6329345703125,22.94215965270996,Entire home/apt,71,2,218,2026-06-11,1.94,6,31,24,00000070757
17755730,Business Flat Stavroupoli,117477639,1468202177713222269,George,,Pavlou Mela,40.66626,22.93545,Entire home/apt,93,3,1,2025-08-21,0.10,1,98,1,00002499140
17816462,Cosy Apt Thessaloniki,74334773,1466915186266264246,Georgio,,Thessaloniki,40.63423,22.94205,Entire home/apt,68,3,34,2026-03-22,0.30,1,364,7,00000321636
17988579,Sun City View Thessaloniki,45220885,1462699423766541624,Angelos,,Pavlou Mela,40.6673,22.93403,Entire home/apt,75,2,44,2026-01-14,0.39,2,77,3,00003674084
18051125,Urban Dream Apartment - Downtown #FeelsLikeHome,9244884,1462809229353517425,FeelsLikeHomeGR,,Thessaloniki,40.63887,22.94234,Entire home/apt,90,1,142,2026-05-26,1.27,18,72,1,00003247791
18065208,"An apartment in the city's ""heart""! (ΑΜΑ 95229)",2930506,1462612753843236348,Sinodios,,Thessaloniki,40.62866,22.94675,Entire home/apt,96,2,151,2026-05-19,1.42,1,62,11,00000095229
18154229,Budget cozy studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.64438,22.93902,Entire home/apt,63,2,24,2018-05-13,0.21,10,360,0,1037314
18155324,Quiet spacious studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.64405,22.93758,Entire home/apt,43,6,43,2019-12-30,0.38,10,365,0,1037314
18164708,"Stylish, modern and comfortable apartment",1656384,1462564257635581166,Thanasis,,Thessaloniki,40.64035,22.94562,Entire home/apt,78,3,113,2026-02-04,1.01,1,337,15,00000156171
18201389,White Tower Luxury Apartment,21080448,1463146165556428703,Zoe,,Thessaloniki,40.62685,22.950199,Entire home/apt,71,2,212,2026-04-20,1.96,1,229,14,00000078706
18258487,Budget comfortable twin studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.64334,22.93781,Entire home/apt,50,6,51,2018-09-27,0.46,10,360,0,1037314
18304029,Budget triple loft,111705455,1467349682645292247,Andrei,,Thessaloniki,40.6441,22.93708,Entire home/apt,52,2,47,2021-12-19,0.42,10,360,0,1037314
18342117,Budget loft twin studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.63974,22.94422,Entire home/apt,59,6,92,2019-02-08,0.82,10,353,0,1037314
18354335,Little single room,111705455,1467349682645292247,Andrei,,Thessaloniki,40.64537,22.937901,Entire home/apt,35,2,7,2019-11-04,0.07,10,180,0,1037314
18363606,Central Navarinou square-exquisite 2bd apartment,16478745,1462598057041253391,Ioanna,,Thessaloniki,40.63064461046189,22.950170869313162,Entire home/apt,77,1,205,2026-06-10,1.84,6,113,21,00003746291
18367605,Sunny terrace house near citycentre,123710995,1462925397184091905,Stefania,,Thessaloniki,40.64384,22.95117,Entire home/apt,,2,110,2026-02-01,0.99,2,0,7,00000487691
18369648,Budget chic loft,111705455,1467349682645292247,Andrei,,Thessaloniki,40.64473,22.937,Entire home/apt,52,2,54,2018-04-29,0.48,10,360,0,1037314
18370035,Low cost triple studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.6465,22.93683,Entire home/apt,41,4,59,2018-08-31,0.53,10,360,0,1037314
18562502,Mazi Rooms 1.5,59687021,1462743344155481697,Pau,,Thessaloniki,40.63812,22.94275,Entire home/apt,71,1,213,2026-05-31,1.91,14,353,9,00002294721
18563384,Beautiful bachelor apartment in central area,52271945,1462722473382615319,Thalia,,Thessaloniki,40.60024,22.95397,Entire home/apt,58,30,2,2019-10-28,0.02,3,365,0,00000324284
18574940,Penthouse Suite In the city center,128968239,1462937173474769494,Konstantinos,,Thessaloniki,40.637027740478516,22.938722610473633,Entire home/apt,61,1,290,2026-05-04,2.61,15,359,2,00001862237
18578981,Stay Apartment,68185288,1466842733479756551,Athanasia And Vasilis,,Thessaloniki,40.61042,22.95397,Entire home/apt,64,1,26,2026-05-03,0.23,13,58,6,00001802968
18604364,TOP location Brand NEW apartment !,25683666,1465348576780215894,Alexandra,,Thessaloniki,40.63452,22.94825,Entire home/apt,102,2,277,2026-06-26,2.50,2,344,6,00000144858
18609939,Παραδοσιακο κτηριο στην Ανω Πολη με ξυλινη σοφιτα,129257949,1468296577074880748,Constantino,,Thessaloniki,40.6445,22.94307,Entire home/apt,151,1,4,2024-10-13,0.04,6,362,0,0933K133K0466700
18715655,"Boho Chic Apartment, Agia Sofia #FeelsLikeHome",9244884,1462809229353517425,FeelsLikeHomeGR,,Thessaloniki,40.63379,22.94552,Entire home/apt,121,1,204,2026-01-16,1.84,18,54,2,00002504380
18823225,Sunny and Central:),131061327,1462941925268621828,Ιωάννα,,Thessaloniki,40.63966,22.94122,Entire home/apt,34,1,517,2026-06-28,4.69,2,359,49,00000020300
18867093,City Center Apartment near White Tower and Helexpo,131449058,1468315753021331709,Eva,,Thessaloniki,40.62061,22.95409,Entire home/apt,76,2,224,2026-05-04,2.04,1,127,6,00000082295
18922908,Konstantinos's Luxury studio,131894407,1462943854306216592,Konstantinos,,Thessaloniki,40.64507,22.94203,Entire home/apt,48,1,23,2025-03-16,0.21,5,365,0,00001798273
18926110,Waterfront #43Design - CozyCityCenter Flat,10654206,1462575208681244404,Alexandra,,Thessaloniki,40.63175964355469,22.941707611083984,Entire home/apt,86,1,802,2026-06-22,7.26,26,327,77,00003603151
18959007,Fabulous house in Panorama Thessaloniki,12928977,1462584379251027383,Despina,,Pilea – Chortiatis,40.59284,23.03594,Entire home/apt,,2,0,,,2,0,0,00000040661
19032530,Modern studio in the heart of the city,132809872,1468327731301518118,Μαρία,,Thessaloniki,40.63214,22.94413,Entire home/apt,56,2,547,2026-06-27,4.98,1,226,65,00000002571
19034665,White Tower Guesthouse,20387484,1463106234144835744,Christos,,Thessaloniki,40.6284,22.94918,Entire home/apt,99,2,59,2026-05-03,0.54,1,365,5,00001869070
19077300,"Sweet, small, sunny apartment in the city center",133203550,1468331126444766299,Theodoros,,Thessaloniki,40.637188489184474,22.946350613145032,Entire home/apt,56,3,451,2026-06-13,4.12,1,159,38,00000140616
19106536,2 bedroom high ceiling and cosy mansion downtown,19827693,1463092022055099497,Panayota,,Thessaloniki,40.64149,22.93844,Entire home/apt,98,2,3,2018-09-10,0.03,1,213,0,
19235085,Villa at Panorama Thessaloniki,133895634,1468336695547657734,George,,Pilea – Chortiatis,40.58414,23.01876,Entire home/apt,154,5,2,2018-01-02,0.02,1,342,0,00000317222
19253287,Apartment in a listed building,134824651,1468344370525983085,Charikleia,,Thessaloniki,40.63099,22.94612,Entire home/apt,78,2,141,2026-01-02,1.29,1,338,10,00000202200
19312663,Arvanitidis Suites Romeo central luxury suite,108033866,1467309218535190075,Apostolos,,Thessaloniki,40.63684,22.9394,Entire home/apt,45,1,679,2026-06-07,6.21,9,347,64,00002379757
19314278,Liako’s House with amazing view in Thessaloniki,25815501,1465350804448462048,Ilias,,Thessaloniki,40.641475677490234,22.952167510986328,Entire home/apt,66,3,90,2026-06-27,0.83,1,105,24,00001240716
19331859,Arvanitidis Suites Juliet central luxury suite,108033866,1467309218535190075,Apostolos,,Thessaloniki,40.63692,22.93925,Entire home/apt,38,1,485,2026-05-25,4.42,9,365,32,00002379762
19343590,Alex's wood-art home,135522367,1468350499300364888,Alexandros,,Thessaloniki,40.64202,22.93857,Entire home/apt,,3,169,2024-08-29,1.54,1,0,0,00000124285
19346219,Modern industrial suite Ag.Sofias Square.,77080281,1462819153987023925,Stratos,,Thessaloniki,40.63226,22.9449,Entire home/apt,74,1,393,2026-06-27,3.58,2,253,19,00000040071
19457599,"""Erato"" modern flat in Evosmo Thessaloniki",136467908,1462954185451007923,Theodoros&Eleni,,Kordelio – Evosmos,40.67305,22.91536,Entire home/apt,59,2,81,2024-12-24,0.75,2,79,0,00001390078
19467760,Waterfront Luxury Sea View City Center Apartment,133668199,1462947909809192883,Georgia And Giannis,,Thessaloniki,40.63559,22.93546,Entire home/apt,69,1,450,2026-06-16,4.12,1,5,21,00000102159
19724971,The Key to SKG,139047527,1468379042786293225,Sakis & Katerina,,Thessaloniki,40.62867,22.95037,Entire home/apt,77,1,339,2026-06-24,3.11,1,318,20,00000461709
19734754,1-2 persons studio in Ano Poli (city center),138958373,1468378389686438111,Panagiotis,,Thessaloniki,40.639,22.95652,Entire home/apt,42,3,107,2025-11-10,0.98,2,202,4,00000384153
19756254,Cozy apartment with a unique view,12950290,1462899388304044504,Stefanos & Maria,,Thessaloniki,40.63299,22.94943,Entire home/apt,243,60,132,2020-03-15,1.22,1,364,0,00000934290
19827493,Urban Living 402,112627287,1467359485829922037,Urban Living,,Thessaloniki,40.63937,22.94532,Entire home/apt,80,3,33,2026-03-10,0.30,9,43,3,00001311777
19835357,Family studio,111705455,1467349682645292247,Andrei,,Thessaloniki,40.644863,22.937481,Entire home/apt,70,1,28,2018-05-13,0.26,10,360,0,1037314
19861385,Urban Living 401,112627287,1467359485829922037,Urban Living,,Thessaloniki,40.64019,22.94557,Entire home/apt,73,3,24,2026-05-17,0.22,9,63,2,00001290777
19929641,My House,112417104,1462900943034049168,Giorgos,,Kalamaria,40.5742,22.9496,Entire home/apt,113,2,91,2026-05-30,0.84,1,151,5,00003408788
19992100,Comfort Room Thessaloniki,45220885,1462699423766541624,Angelos,,Pavlou Mela,40.66693,22.93586,Entire home/apt,83,2,7,2026-04-06,0.08,2,125,2,00003270126
20003529,Ideal for longer stays,21693651,1463161714656333316,Παύλος,,Thessaloniki,40.61041,22.97228,Entire home/apt,,14,12,2025-11-27,0.11,1,225,2,00002013651
20044749,SHARD sky,142392582,1468406010365573639,Maria,,Thessaloniki,40.61847,22.96235,Entire home/apt,,2,42,2025-08-20,0.84,1,1,3,00001397192
20089778,It used to be my workshop,131061327,1462941925268621828,Ιωάννα,,Thessaloniki,40.63627,22.9527,Entire home/apt,26,1,578,2026-06-25,5.39,2,359,54,00000333030
20141458,Aristotelous Loft Apartment,83460669,1467010348392473031,Nikoleta,,Thessaloniki,40.63821,22.94794,Entire home/apt,85,1,176,2026-06-01,1.63,1,345,16,00000013112
20346631,thess1home mistral,34979760,1462667148803699582,Thess1home Apartments,,Kalamaria,40.56751,22.96033,Entire home/apt,115,1,180,2025-10-05,1.67,9,81,3,00000899640
20432460,"Modern style apartment,Central Thessaloniki, 100qm",145789612,1468432274213204194,Jens,,Thessaloniki,40.639828,22.938847,Entire home/apt,111,5,19,2025-08-31,0.18,1,19,1,00000032323
20494668,Central Top Floor (Ρετιρέ) Apartment,146313643,1462975454185889427,Δημητρης,,Thessaloniki,40.62882,22.95277,Entire home/apt,74,2,269,2026-06-07,2.51,1,192,22,00000000679
20528978,Arvanitidis Suites Presidential luxury suite,108033866,1467309218535190075,Apostolos,,Thessaloniki,40.63359,22.96153,Entire home/apt,82,1,477,2026-06-14,4.42,9,315,52,00002379741
20564108,Upscale and Spacious 3BR Home,38459666,1465575326010090095,Kostas,,Ampelokipon – Menemeni,40.65548,22.92987,Entire home/apt,,30,55,2025-12-22,0.53,1,0,4,00000043720
20719513,Heliconia deluxe Apt.(must),133887934,1468336612143715173,George,,Thessaloniki,40.63357,22.94948,Entire home/apt,77,2,100,2026-06-01,0.93,4,331,16,00003689374
20768326,Pretty flat at the city of Thessaloniki,148785081,1462981145016749598,Christos,,Thessaloniki,40.60157,22.967,Entire home/apt,46,3,16,2023-07-31,0.33,1,82,0,00001646333
20770528,Mazi Rooms 7.2,59687021,1462743344155481697,Pau,,Thessaloniki,40.63857,22.94025,Entire home/apt,69,1,61,2026-05-04,0.57,14,338,2,00002294965
20772805,Σοφίτα στο κέντρο της Θεσσαλονίκης.,148833105,1468456698432342744,Άννα,,Thessaloniki,40.639,22.94522,Entire home/apt,45,2,99,2026-03-16,0.93,1,334,14,00000395132
20776860,Mazi Rooms 7.3,59687021,1462743344155481697,Pau,,Thessaloniki,40.63857,22.94025,Entire home/apt,69,1,90,2026-05-18,0.84,14,359,7,00002294986
20777281,Mazi Rooms 7.4,59687021,1462743344155481697,Pau,,Thessaloniki,40.63857,22.94025,Entire home/apt,73,1,122,2026-05-25,1.15,14,270,7,00002294970
20777502,Mazi Rooms 7.5,59687021,1462743344155481697,Pau,,Thessaloniki,40.63857,22.94025,Entire home/apt,70,1,87,2026-05-24,0.81,14,360,6,00002295006
20777640,Mazi Rooms 7.6,59687021,1462743344155481697,Pau,,Thessaloniki,40.63935,22.94129,Entire home/apt,,1,5,2025-04-06,0.23,14,0,0,00002687397
20777824,Mazi Rooms 7.1,59687021,1462743344155481697,Pau,,Thessaloniki,40.63857,22.94025,Entire home/apt,61,1,47,2025-04-06,0.44,14,337,0,00002294716
20780136,The Om in the Peaceful hOMe,1236378,1462516768726065660,Julia,,Thessaloniki,40.64167,22.94487,Private room,,4,26,2024-02-05,0.24,1,0,0,00000574927
20797459,Thanos  home (with private parking).,148767540,1468456184232915139,Thanos,,Thessaloniki,40.61936,22.95542,Entire home/apt,88,2,396,2026-06-13,3.70,1,318,39,00000032009
20813997,Stylish Sea View Retreat Near Center & University,149126288,1468458913309852451,Panos - Maria,,Thessaloniki,40.62935,22.96833,Entire home/apt,90,2,18,2025-11-12,0.17,1,279,4,00000243076
20879653,"Spacious Apartment in Kalamaria, Thessaloniki",439647,1462518478832065763,Giorgos,,Kalamaria,40.58489,22.96593,Entire home/apt,76,3,104,2026-04-22,0.97,3,51,2,00001856091
20962113,Neoclassical Flat since 1929 in Thessaloniki,13575678,1462914447171461607,Elena,,Thessaloniki,40.6365431,22.9478534,Entire home/apt,119,2,87,2025-02-02,0.82,1,120,0,00000090455
20978891,Red Popy (steps away from the seafront),107473102,1462889283437863201,Dimitris,,Thessaloniki,40.61835,22.95539,Entire home/apt,78,3,19,2026-05-04,0.18,1,141,3,00000039938
20981191,the wall bnb / green terrace 7th floor downtown,100287175,1462871025007777485,Giorgos,,Thessaloniki,40.64228,22.93116,Entire home/apt,56,2,327,2026-05-24,3.07,2,280,25,00001669846
20981736,the wall bnb / train station & nightlife close apt,150998769,1468483936340363995,Giorgos,,Thessaloniki,40.64228,22.93116,Entire home/apt,68,2,342,2026-06-03,3.26,1,263,40,00001669830
21037262,"**Cozy, seaside, spacious, 2 bedroom apartment**",151521301,1462987266294048188,Andreas,,Thessaloniki,40.60536575317383,22.95271873474121,Entire home/apt,68,3,271,2026-06-13,2.61,1,326,33,00000047256
21067529,Luxurious & Modern | Walk Everywhere |5★ Amenities,43633063,1465647864080290488,Harry,,Thessaloniki,40.63468,22.94499,Entire home/apt,143,1,203,2025-11-15,1.95,7,122,5,00000235440
21100278,Cosy studio with a balcony overlooking the sea,129257949,1468296577074880748,Constantino,,Thessaloniki,40.64352,22.94392,Entire home/apt,59,1,11,2022-11-12,0.15,6,365,0,0933K133K0466700
21117422,Iris Stylish Central #NorthSky,729055503,1553745955935226410,NorthSky,,Thessaloniki,40.63342,22.9503,Entire home/apt,102,2,97,2026-05-18,0.92,2,325,1,00002488347
21181431,Cute Central apartment near University,123710995,1462925397184091905,Stefania,,Thessaloniki,40.62896,22.96225,Entire home/apt,,4,102,2025-12-19,0.96,2,1,4,00000487727
21226954,Modern & Refined Loft Near Downtown Thessaloniki,48996219,1465744661212662654,Eleni,,Ampelokipon – Menemeni,40.65122,22.93119,Entire home/apt,62,1,103,2026-06-28,1.03,1,162,20,00000267950
21265379,Eftichia's House,153803203,1468506257673521284,Μιχαηλ,,Thessaloniki,40.63932,22.94538,Entire home/apt,,1,58,2020-02-08,0.55,2,0,0,
21363746,Beautiful Apartment near Metro Station,140698007,1468391571305135305,George,,Thessaloniki,40.61508,22.95593,Entire home/apt,70,1,97,2026-06-04,0.92,1,103,3,00000125824
21367548,Άνετο διαμέρισμα στην Ανατολική Θεσσαλονίκη,154424710,1468511354610795214,Eva,,Kalamaria,40.58953,22.96365,Entire home/apt,99,2,17,2023-11-12,0.16,1,332,0,00000135650
21420521,Rain Apartments: Artistic home 4 in 2 rms free Pkg,155241929,1468517911956934637,Θεοδοσία,,Thessaloniki,40.62957,22.9671,Entire home/apt,77,2,551,2026-06-23,5.23,1,76,49,00000053700
21457598,Your Comfortable Family Home At Kalamaria,75680632,1466929470820514180,Κωνσταντίνα,,Kalamaria,40.56816,22.9581,Entire home/apt,97,4,17,2026-05-17,0.17,1,234,4,00000013290
21526520,ThessPalace,57803027,1466692982245503320,Romanos,,Thessaloniki,40.63181,22.94954,Entire home/apt,103,2,172,2026-04-05,1.63,1,348,7,00000335117
